GRID_ID,Mean_Biomass,SD_Biomass,Mean_SWF,Mean_SHDI,SD_SHDI,Mean_Elev,Mean_Slope,Mean_Aspect,Mean_Temp,Mean_Rs,Mean_P,Mean_Soil_pote,SD_Rs,SD_P,SD_Temp,SD_Soil_pote,SD_Elev,SD_Aspect,SD_Slope,Mean_Bulk_Dens,SD_Bulk_Dens,Mean_Ca_Exg,SD_Ca_Exg,Mean_Clay,SD_Clay,Mean_Sand,SD_Sand,Mean_Silt,SD_Silt
AQ-7,498.21,236.25,4.49,1.36,1.18,402.32,25.79,185.95,0,0,0,31.83,1.9,0.07,0.14,1.69,47.06,88.91,15.21,1.0962,0.6161,15.193,14.308,27.738,28.351,20.392,19.698,41.065,32.47
AQ-8,514.41,255.76,5.26,1.46,1.36,327.86,18.11,159.74,18.93,277.4,1.78,39.02,0.98,0.22,0.26,9.26,29.32,98.05,13.81,1.0944,0.604,15.072,14.172,27.975,29.205,19.527,19.982,42.494,33.442
AQ-9,510.42,262.76,1.97,1.25,1.11,312.82,18.46,165.62,19.19,269.5,2.92,59.29,0.81,0.1,0.24,3.98,22.05,106.72,15.12,1.0941,0.6064,15.169,14.019,28.522,29.293,19.55,19.958,41.765,33.326
AR-10,517.86,263.07,3.85,1.38,1.16,277.87,14.02,163.26,19.94,270.53,1.55,44.91,1.21,0.07,0.21,13.92,14.05,115.19,11.98,1.105,0.6048,15.273,13.648,28.177,29.616,22.126,22.731,40.505,33.626
AR-11,513.47,266.36,3.63,1.4,1.29,296.75,17.08,183.82,20.15,252.31,1.7,48.69,1.19,0.13,0.25,15.48,26.73,105.02,14.35,1.1107,0.6069,15.175,13.537,27.58,29.286,20.04,21.114,43.28,34.006
AR-12,466.48,115.03,9.34,1.35,1.22,247.36,13.63,200.18,0,0,0,56.72,0.81,0.05,0.08,16.65,23.47,105.6,16.26,1.1292,0.608,15.966,14.137,27.457,29.273,20.619,21.16,42.369,33.562
AR-13,496.67,242.01,7.72,1.5,1.32,277.13,20.12,213.04,19.95,260.4,2.19,41.92,0.81,0.23,0.08,16.61,26,119.9,16.85,1.139,0.6082,16.06,14.34,28.384,29.322,18.145,18.408,43.022,33.506
AR-14,505.82,251.55,3.56,1.31,1.21,323.51,21.66,222.21,18.54,262.71,2.25,34.11,0.43,0.19,0.28,8.4,32.83,122.45,15.86,1.1195,0.615,16.026,14.821,28.107,29.435,19.021,18.889,42.522,33.38
AR-15,496.54,263.49,3.26,1.17,0.9,347.45,16.05,199.64,18.94,266.14,2.19,32.49,2.11,0.2,0.38,1.87,18.42,97.12,11.85,1.1421,0.6134,15.708,14.683,28.803,30.014,20.514,20.227,40.507,32.959
AR-16,535,269.24,7.46,1.48,1.34,278.98,20.38,174.55,18.27,264.97,3.09,32.04,0.45,0.14,0.18,2.1,24.77,111.6,17.62,1.1554,0.6187,16.663,15.781,29.134,30.041,19.675,20.499,41.747,33.653
AR-17,534.99,278.64,7.63,1.32,1.15,294.82,15.65,177.36,0,0,0,31.78,0.19,0.08,0.4,1.9,27.18,114.95,10.85,1.1594,0.6122,16.294,15.318,28.387,29.796,19.928,20.294,41.877,33.611
AR-18,555.1,291.21,3.83,1.32,1.13,309.45,14.78,178.71,20.41,277.05,1.83,32.47,1.22,0.05,0.18,1.74,14.66,114.28,9.53,1.152,0.6142,16.235,15.235,27.771,29.7,19.339,20.233,43.31,34.122
AR-19,560.59,286.83,3.9,0.86,0.78,330.63,14.62,195.42,20,280.68,1.52,47.24,0.46,0.02,0.11,18.06,16.47,116.28,11.37,1.1355,0.6139,15.635,14.592,26.098,28.12,18.446,19.164,45.415,34.597
AR-20,557.05,254.22,1.03,0.99,0.87,367.92,14.12,212.43,19.51,267.92,2.96,64.89,0.95,0.07,0.31,14.55,19.5,119.12,10.52,1.1105,0.6194,15.257,14.202,26.811,28.541,19.669,19.903,43.456,34.002
AR-22,515.92,196.2,2.17,0.96,0.86,350.82,15.7,173.7,19.46,253.83,5.63,31.85,1.23,0.22,0.11,2,19.7,91.33,10.41,1.1408,0.6147,14.742,13.696,27.298,28.596,21.143,20.94,41.193,33.165
AR-23,535.61,225.47,1.36,1.41,1.19,313.51,16.5,180.67,20.87,277.83,1.14,32.9,1.97,0.16,0.07,6.54,22.79,100.38,10.39,1.133,0.6194,15.357,14.334,27.837,29.301,19.542,20.127,42.672,33.733
AR-24,530.47,183.38,7.79,1.43,1.04,265.79,16.42,169.84,0,0,0,53.95,1.34,0.15,0.08,1.87,28.19,87.01,10.43,1.1091,0.6031,15.984,13.875,27.86,29.248,20.62,21.315,42.263,33.779
AR-26,440.37,106.01,9.61,1.54,1.34,209.72,8.28,188.7,0,0,0,61.56,1.6,0.12,0.36,4.9,4.27,105.14,6.98,1.15,0.6272,18.532,16.114,25.808,29.698,27.786,27.454,38.3,33.832
AR-27,532.13,242.41,4.52,1.75,1.53,210.58,7.28,197.93,20.41,272.94,1.32,56.54,0.93,0.11,0.15,6.54,7.52,105.29,6.14,1.1451,0.6291,18.209,16.501,24.721,28.794,28.937,28.193,38.366,34.055
AR-28,480.73,189.82,6.61,1.43,1.26,209.73,6.43,200.42,20.74,250.16,5.42,50.09,0.64,0.03,0.07,1.07,4.15,112.61,4.6,1.1626,0.632,17.277,15.724,24.753,28.853,28.921,29.282,37.757,33.989
AR-29,527.93,215.53,1.11,1.33,1.09,217.95,8.61,190.32,0,0,0,49.83,0.72,0.11,0.05,1.08,7.87,111.4,6.58,1.1439,0.6259,16.548,15.013,25.774,29.507,27.607,28.032,38.16,34.053
AR-3,650.58,331.67,0.62,1.36,1.26,440.51,16.72,134.88,18.73,245.02,1.83,47.06,1.08,0.2,0.05,1.78,32.29,71.18,10.95,1.0954,0.6257,14.787,14.976,27.276,29.265,23.503,22.301,38.638,32.107
AR-30,497.96,253.82,0.88,1.31,0.99,243.71,8.64,160.03,21.14,268.85,1.61,49.29,0.52,0.07,0.66,2.33,15.97,124.15,6.14,1.1475,0.6222,15.813,14.144,27.191,29.727,24.028,25.138,39.896,33.987
AR-31,505.63,269.42,2.07,1.01,0.75,242.55,6.28,157.79,22.66,272.79,1.16,48.9,0.29,0.08,0.58,1.52,9.99,110.11,4.27,1.1588,0.6255,16.175,14.516,27.769,30.312,23.859,25.443,39.711,34.211
AR-32,513.18,243.98,5.5,1.07,0.9,269.92,11.44,151.17,21.38,264.47,1.96,58.1,1.69,0.12,0.39,8.04,15.86,111.54,8.15,1.1598,0.6206,16.669,15.426,27.663,29.69,19.073,20.741,43.838,34.67
AR-4,535.32,232.99,5.32,1.47,1.27,390.84,23.38,138.07,17.59,263.57,2.7,45.93,1.62,0.26,0.28,2.22,43.98,111.56,15.33,1.0878,0.6224,14.511,14.164,27.213,29.172,20.37,19.854,41.883,32.945
AR-5,515.37,129.62,2.07,1.41,1.13,431.82,25.4,156.34,0,0,0,44.36,1.24,0.29,0.08,1.53,46.94,76.95,15.1,1.0801,0.6142,15.233,14.312,26.986,27.755,21.793,19.813,39.716,31.418
AR-6,534.82,265.43,6.27,1.42,1.21,316.22,12.59,168.15,0,0,0,37.03,1.73,0.09,0.36,6.49,18.16,103.12,9.09,1.1254,0.6055,15.318,13.959,27.622,28.756,19.633,19.567,42.226,33.29
AR-7,573.08,268.8,2.38,1.32,1.14,367.35,22.07,126.3,17.44,261.21,3.72,32.1,2.47,0.05,0.18,1.99,43.67,126.6,17.94,1.0864,0.6138,15.343,14.404,28.277,29.015,19.224,18.905,41.539,32.929
AR-8,531.91,244.48,5.21,1.41,1.18,381.78,23.58,178.07,19.21,296.18,0.05,31.31,1.54,0.34,0.35,1.95,37.14,89.21,15.02,1.0708,0.6174,16.607,16.169,28.402,29.385,21.027,20.812,40.384,32.917
AR-9,593.3,275.94,3.48,1.39,1.29,325.06,23.95,171.31,19.11,285.73,1.16,34.17,0.26,0.11,0.29,8.01,37.47,96.79,15.79,1.0808,0.6044,15.125,14.037,27.268,28.551,20.464,20.521,41.971,33.055
AS-10,523.86,266.58,9.18,1.48,1.35,269.97,18.29,158.49,19.82,256.4,1.33,31.28,1.45,0.18,0.56,2.26,31.69,100.59,15.24,1.1173,0.6027,15.163,13.669,28.623,29.809,22.905,23.275,38.956,33.026
AS-11,519.06,263.34,8.72,1.49,1.34,275.95,20.71,219.85,20.07,252.26,1.39,31.84,1.89,0.05,0.06,2.03,32.77,114.83,18.22,1.1374,0.6075,15.94,14.295,26.914,29.138,21.217,21.676,42.398,33.652
AS-12,526.55,269.82,5.73,1.49,1.2,331.29,18.07,218.56,18.98,259.63,1.96,31.81,1.29,0.08,0.04,1.66,22.19,119.55,14.05,1.14,0.6126,15.524,14.275,27.444,28.874,19.693,19.271,42.315,32.954
AS-13,527.95,272.46,3.69,1.18,1.04,352.39,18.77,218.17,0,0,0,32.78,1.1,0.37,0.55,5.63,33.23,113.88,14.01,1.1205,0.6166,15.103,14.053,28.239,29.536,20.95,20.326,40.533,32.687
AS-14,534.03,257.96,3.41,1.22,0.91,357.84,12.02,172.68,18.26,271.33,2.08,35.47,0.68,0.07,0.07,9.43,16.47,85.81,8.34,1.0879,0.6189,15.297,14.296,27.269,28.708,21.82,21.048,40.686,32.84
AS-15,512.66,261.5,3.15,1.29,1.16,320.55,16.81,164.31,18.49,264.33,2.55,39.93,1.45,0.06,0.33,15.18,20,85.71,14.05,1.1456,0.6176,15.595,14.88,29.603,30.083,19.541,19.821,40.82,33.145
AS-16,515.17,240.8,3.14,1.44,1.28,313,20.72,231.12,18.78,281.21,1.07,31.96,0.57,0.04,0.25,2.46,31.61,101.64,17.03,1.1301,0.6143,15.93,15.066,28.927,30.403,19.22,19.966,42.253,33.957
AS-17,478.26,234.17,7.21,1.44,1.32,302.51,19.32,198.07,0,0,0,31.53,0.28,0.19,0.45,1.84,28.69,101.46,14.26,1.1477,0.6126,15.813,14.793,29.118,30.258,19.43,20.061,41.653,33.839
AS-18,553.97,287.04,3.05,1.37,1.23,323.77,21.05,148.16,20,252.55,4.61,37.66,0.81,0.14,0.1,13.34,29.24,121.82,18.5,1.1356,0.6064,15.813,14.875,28.675,30.098,18.926,19.71,42.439,33.959
AS-19,555.44,278.7,1.65,0.94,0.75,346.81,17.6,173.38,20.54,261.35,2.44,61.42,1.2,0.02,0.26,16.88,25.23,117.43,13.5,1.1381,0.6111,15.526,14.403,28.183,29.577,19.773,19.943,42.011,33.582
AS-20,614.05,74.64,1.01,1.07,0.78,381.5,12.56,172.36,0,0,0,70.5,1.89,0.12,0.31,0,18.36,121.97,8.08,1.1148,0.612,14.431,13.326,27.582,28.835,20.543,20.162,41.535,33.082
AS-21,541.03,236.47,2.19,1.36,1.02,368.73,14.71,187.98,20.32,267.2,1.69,32.66,1.89,0.25,0.03,1.46,24.28,82.92,8.66,1.1242,0.6152,14.363,13.459,28.056,29.307,21.348,21.244,40.416,33.147
AS-22,523.49,239.12,3.61,1.4,1.32,329.08,20.84,197.31,20.36,267.1,1.68,31.03,1.12,0.24,0.31,2.06,30.14,98.18,13.88,1.1443,0.6147,14.612,13.659,28.374,29.143,20.436,20.629,41.112,33.337
AS-23,580.44,128.51,1.11,1.39,1.15,313,20.59,215.65,19.16,255.49,3.42,31.6,2.23,0.03,0.31,2.31,27.14,91.74,12.76,1.1034,0.6153,15.372,13.948,27.65,28.793,20.837,20.945,41.596,33.243
AS-24,526.79,102.8,12.32,1.78,1.6,257.88,19.11,195.56,0,0,0,0,1.08,0.04,0.16,0,30.08,82.84,18.11,0,0,0,0,0,0,0,0,0,0
AS-25,546.68,212.24,11.31,1.63,1.45,213.96,7.41,203.37,20.27,261.43,1.73,42.9,1.2,0.14,0.22,7.97,5.12,109.05,5.49,1.1541,0.622,17.75,15.509,25.99,28.724,23.978,24.402,41.1,33.697
AS-26,507.42,253.1,2.93,1.35,1.17,216.07,8.32,185.12,20.59,290.26,0.05,51.72,2.28,0.09,0.34,3.97,5.65,111.27,6.5,1.1465,0.6299,17.192,15.623,24.864,28.907,28.186,27.353,38.778,33.682
AS-27,481.46,240.27,10.42,1.39,1.15,214.4,6.62,185.17,21.99,273.04,1.2,55.34,0.75,0.12,0.29,3.25,4.88,107.96,4.83,1.1555,0.6292,17.354,15.765,24.475,28.491,30.452,29.009,36.899,33.798
AS-28,503.82,256.04,2.31,1.15,0.86,219.65,6.83,191.95,21.01,265.04,2.52,53.05,0.64,0.15,0.07,3.34,6.05,107.58,5.33,1.1635,0.6323,16.974,15.436,24.513,28.455,28.271,27.768,38.873,33.941
AS-29,498.39,254.86,4.14,1.13,1.01,216.4,5.07,194.17,21.02,266.23,1.62,50.56,0.56,0.05,0.16,0.29,3.26,112.6,3.88,1.1706,0.6328,16.572,14.547,25.817,29.569,26.965,27.24,38.791,34.071
AS-3,577.78,270.43,1.16,1.39,1.17,414.29,26.96,243.56,18.21,228.81,2.07,44.08,0.66,0.18,0.05,1.65,40.92,96.61,15.43,1.1032,0.6314,15.024,15.04,28.183,30.629,21.099,20.602,40.582,32.834
AS-30,496.99,195.08,0.44,0.7,0.3,223.5,4.55,178.33,22.23,267.86,1.74,50.31,0.62,0.02,0.51,0.93,3.48,111.94,3.26,1.1522,0.6256,16.874,15.243,26.819,30.015,25.406,27.064,39.503,34.218
AS-31,505.99,198.01,0.67,0.94,0.76,228.44,6.61,155.98,22.22,258.02,2.03,51.97,2.52,0.13,0.08,5.59,7.53,114.33,4.82,1.151,0.6263,17.545,16.562,26.924,30.104,24.998,26.296,39.948,34.088
AS-32,571.31,297.44,3.6,1.37,1.17,238.94,15.14,158.68,21.98,260.99,1.84,62.79,1.42,0.06,0.58,2.78,17.23,101.05,12.23,1.1568,0.6222,17.386,16.321,27.837,30.269,23.816,24.784,39.582,33.849
AS-4,566.43,114.28,1.1,1.48,1.09,405.27,24.17,190.57,0,0,0,44.29,0.69,0.1,0.13,1.84,52.78,85.62,13.93,1.0816,0.6211,15.023,15.232,26.808,28.638,21.162,20.072,41.292,32.407
AS-5,512.92,258.14,6.06,1.6,1.38,322.56,18.34,185.1,0,0,0,42.23,0.66,0.12,0.07,7.25,34.64,81.34,14.88,1.1077,0.6074,14.768,13.736,27.571,28.651,20.163,19.73,41.614,32.679
AS-6,522.47,278.93,3.98,1.52,1,354.91,20.56,182.81,19.76,233.08,1.05,31.7,1.38,0.07,0.11,2.06,25.36,112.29,16.66,1.0976,0.609,16.091,15.18,27.422,28.772,19.923,19.65,42.174,33.224
AS-7,541.94,294.83,3.42,1.21,0.85,343.09,16.9,151.03,19.07,250.66,1.96,32.48,2.21,0.24,0.12,1.78,20.43,112.73,11.39,1.0883,0.6099,16.018,15.24,26.888,28.659,19.998,19.719,42.581,33.37
AS-8,551.08,232.71,10.52,1.49,1.34,324.9,19.45,146.59,18.33,274.83,1.53,41.82,1.86,0.11,0.44,14.72,34.14,84.27,15.14,1.0917,0.6052,15.618,14.67,27.85,29.184,20.665,20.886,41.478,33.245
AS-9,571.5,289.02,12.29,1.48,1.38,264.82,16.27,176.45,0,0,0,31.29,0.51,0.06,0.29,2.09,23.99,102.19,15.89,1.1165,0.6042,14.96,13.651,28.924,29.948,22.419,22.6,38.893,33.158
AT-10,521.76,227.72,5.15,1.32,1.15,312.43,13.43,218.84,19.33,271.06,3.51,32.96,0.6,0.12,0.37,1.73,18.67,101.25,11.62,1.1297,0.605,16.085,15.378,28.974,29.7,20.549,21.394,41.014,33.474
AT-11,516.89,255.03,10.98,1.52,1.35,271.86,22.88,179.09,19.68,257.66,1.74,32.1,2.32,0.03,0.53,2.52,30.14,115.34,19.9,1.1116,0.6106,15.941,14.616,27.454,29.395,21.781,22.312,41.328,33.669
AT-12,518.9,275.38,3.23,1.24,1.01,331.7,17.55,172.01,19.97,243.1,2.37,31.99,0.77,0.12,0.09,1.82,19.44,121.69,13.3,1.1462,0.6145,15.926,14.791,27.169,28.714,19.545,19.041,42.856,33.129
AT-13,524.28,252.14,0.85,1.16,1.04,369.55,14.28,194.96,20.03,256.93,1.98,48.42,1.89,0.29,0.45,19.26,19.45,122.49,10.26,1.0959,0.6213,15.36,14.745,27.357,29.245,22.804,22.249,39.875,32.64
AT-14,532.44,240.35,0.85,1.41,1.11,357.88,14.54,169,17.84,274.32,3.12,68.12,0.76,0.07,0.28,9.17,17.76,92.25,10.92,1.09,0.6204,14.504,13.874,28.085,29.682,21.719,21.458,40.307,32.88
AT-15,534.59,267.75,1.2,1.39,1.22,315.86,14,163.73,18.43,266.75,2.14,71.23,1.66,0.16,0.26,2.38,19.96,87.53,10.71,1.1308,0.6184,15.34,14.336,27.647,29.129,19.236,20.047,43.64,34.015
AT-16,533.48,255.54,1.63,1.4,1.21,312.58,12.22,165.74,18.8,269.27,1.97,63.56,0.59,0.12,0.15,16.14,14.68,123.6,12.27,1.1432,0.6143,15.467,14.876,29.127,30.133,19.344,20.211,41.527,33.794
AT-17,521.88,258.55,1.86,1.25,1.01,318.93,11.36,164.44,18.74,266.37,2.65,64.45,0.39,0.2,0.06,15.39,16.77,110.83,9.18,1.1534,0.6155,15.718,14.929,29.184,30.254,19.668,20.891,41.56,33.966
AT-18,473.43,241.89,3.19,1.27,1.04,315.31,17.9,189,18.78,260.17,2.82,44.34,0.63,0.15,0.2,18.04,16.49,93.53,14.45,1.1484,0.6177,15.495,14.27,29.16,30.279,20.378,21.57,41.09,33.805
AT-19,525.53,261.52,4.63,1.4,1.3,306.17,19.88,188.91,20.08,267.04,1.75,31.93,0.84,0.07,0.07,2.03,25.37,116.04,15.86,1.1436,0.6117,15.581,14.936,28.754,30.308,19.147,19.96,42.366,34.068
AT-20,561,264.32,1.42,1.16,0.95,342.37,15.45,197.36,19.84,268.77,2.35,31.99,1.84,0.12,0.33,1.9,22.26,123.94,10.52,1.1261,0.6149,14.54,13.468,26.854,28.89,21.072,20.895,42.134,33.354
AT-21,582.65,268.44,1.68,1.39,1.09,386.2,15.79,162.29,19.96,265.37,1.3,32.14,1.08,0.19,0.36,1.61,23.7,119.27,9.32,1.1173,0.6139,14.696,13.84,28.442,29.99,22.522,21.907,38.873,32.809
AT-22,521.1,266.02,1.48,1.44,1.27,381.48,15.93,228.96,19.91,259.72,2.8,33.86,0.81,0.11,0.19,5.9,21.54,95.17,10.36,1.127,0.6122,15.079,14.469,28.734,30.094,24.269,23.781,37.139,32.44
AT-23,520.61,246.68,2.09,1.34,1.15,351.28,18.4,195.26,0,0,0,35.94,0.19,0.03,0.27,9.88,23.05,94.11,11.67,1.1229,0.6117,15.074,14.342,29.088,29.948,23.278,22.789,37.582,32.302
AT-24,478.43,190.62,1.21,1.63,1.12,320.62,19.17,178.86,20.37,253.07,3.47,60.28,0.77,0.12,0.17,4.13,29.66,84.12,13.42,1.0965,0.616,15.258,13.686,26.021,28.052,20.101,20.049,43.734,33.709
AT-25,465.93,235.32,8.72,1.68,1.48,224.98,12.23,211.02,21.44,260.57,0.71,45.21,0.65,0.17,0.1,13.16,16.2,128.24,16.61,1.1575,0.6143,15.907,13.913,26.278,28.396,22.905,23.453,41.827,33.577
AT-26,465.34,229.97,5.62,1.11,0.97,243.13,6.51,231.62,20.78,266.94,1.69,35.11,0.96,0.05,0.2,3.72,16.18,76.16,4.13,1.1436,0.6134,16.284,14.342,27.353,29.617,22.312,22.823,41.286,33.778
AT-27,501.57,267.59,2.08,1.2,0.88,223.51,5.64,208.53,21.12,256.49,3.27,52.58,0.75,0.14,0.22,7.95,8.69,87.22,4.12,1.1508,0.6235,17.24,15.889,26.234,29.928,28.124,28.162,37.505,33.9
AT-28,502.7,265.46,3.03,1.39,1.11,214.86,6.29,187.82,20,273.92,0.72,55.11,0.37,0.03,0.22,3.34,4.3,110.7,5.46,1.1602,0.629,16.456,15.134,25.166,29.008,29.477,28.404,36.934,33.779
AT-29,492.7,239.76,2.48,1.08,0.9,216.97,4.99,183.9,21.49,266.31,2.18,56.92,0.64,0.04,0.06,1.73,2.39,107.34,4.07,1.1653,0.626,16.421,14.428,26.764,30.153,27.347,27.218,37.627,33.628
AT-30,483.95,245.96,1.06,1.1,0.7,218.97,4.06,186.77,23.16,268.1,1.37,51.6,0.66,0.02,0.11,2.15,2.8,111.35,2.79,1.1647,0.632,16.82,15.014,26.402,29.692,27.485,27.872,37.494,33.629
AT-31,506.71,278.73,1.24,1.17,0.98,219.01,5.92,187.12,21.28,260.63,1.8,51.96,2.62,0.09,0.42,2.3,4.03,108.23,4.38,1.1511,0.6277,17.813,16.091,26.545,29.909,27.909,27.925,37.106,33.481
AT-32,544.58,225.69,2.87,1.07,0.91,237.57,8.04,208.66,22.28,262.9,1.36,62.42,0.8,0.07,0.53,6,14.01,126.55,6.34,1.1544,0.6248,17.566,16.332,27.878,30.194,25.313,26.339,38.193,33.468
AT-33,520.61,270.8,5.43,1.4,1.12,246.52,18.1,196.59,22.37,256.43,1.09,67.08,1.68,0.03,0.37,6.53,19.81,122.48,13.3,1.1371,0.6132,17.242,16.215,28.916,30.338,20.133,21.04,41.168,33.413
AT-4,488.28,220.16,0.15,1.23,0.81,450.85,11.38,166.59,17.95,266.89,1.75,47.47,0.98,0.04,0.17,1.91,18.8,74.11,8.48,1.0954,0.6207,14.917,14.526,27.921,29.06,22.568,20.311,38.447,30.77
AT-5,455.23,184.59,0.27,1.22,0.75,433.18,31,223.14,16.97,255.71,2.38,46.92,0.44,0.07,0.33,0.96,36.53,93.88,20.91,1.0711,0.6177,15.172,14.488,28.461,29.467,22.485,21.062,38.305,31.501
AT-6,487.71,253.56,7.21,1.48,1.28,320.62,15.54,178.7,20.29,221.26,1.77,32.34,0.54,0.07,0.16,1.54,36.75,56.69,10.73,1.1064,0.6074,15.844,14.912,26.947,29.057,21.928,21.818,41.116,33.221
AT-7,483.85,236.4,6.62,1.3,1.08,299.77,16.61,145.41,18.5,256.23,2.31,40.17,0.82,0.21,0.2,13.73,24.82,109.77,11.08,1.109,0.6055,16.741,15.765,25.781,28.461,21.766,22.173,43.024,34.027
AT-8,523.2,276.51,7.29,1.48,1.25,286.56,14.43,152.54,19.09,263.25,3.24,59.83,1.68,0.07,0.23,11.19,26.16,90,12.52,1.1174,0.6087,15.946,14.705,27.52,29.585,22.695,22.882,40.239,33.173
AT-9,538.39,281.77,6.23,1.48,1.28,287.22,12.79,215.24,19.46,276.07,2.34,60.46,1.04,0.02,0.15,15.83,31.31,128.24,10.6,1.1194,0.6049,15.304,13.812,28.924,29.808,21.309,21.502,39.974,32.937
AU-10,518.74,214.74,1.47,1.18,0.52,319.23,11.88,207.83,19.82,256.12,2.01,44.03,1.02,0.03,0.28,17.1,19.88,78.49,8.81,1.1193,0.6065,15.992,15.284,28.197,28.769,21.486,21.939,40.627,32.961
AU-11,495.48,257.97,5.27,1.29,1.15,273.2,20.52,177.78,0,0,0,32.58,0.54,0.22,0.27,6.01,23.42,110.44,15.89,1.1324,0.6078,15.804,13.948,27.02,29.084,20.868,21.559,42.569,33.654
AU-12,538.62,264.62,2.36,1.36,1.09,310.85,19.86,171.88,18.5,256.22,2.54,51.64,0.58,0.24,0.49,19.32,26.77,132.35,14.5,1.1342,0.6177,15.748,15.148,27.215,29.178,19.702,19.777,43.055,33.643
AU-14,519.23,260.87,3.19,1.37,1.13,313.93,9.01,177.84,18.57,268.25,2.53,73.15,1.92,0.14,0.13,2.95,19.05,65.75,6.71,1.1534,0.6197,15.406,14.426,28.101,29.226,19.006,20.01,43.418,34.117
AU-15,524.34,254.28,1.93,1.15,0.99,294.02,7.76,190.44,19.19,272.11,2.04,69,1.36,0.17,0.26,5.07,8.4,123.28,5.83,1.1494,0.6151,16.738,16.077,29.459,30.212,18.307,19.981,43.421,34.4
AU-16,530.53,269.13,0.53,1.43,1.1,322.95,11.19,200.77,18.93,261.09,2.53,72.98,0.41,0.15,0.29,2.28,15.64,108.95,8.75,1.144,0.611,17.311,17.433,28.903,29.744,19.395,20.46,41.941,33.883
AU-17,522.83,236.91,0.49,1.11,0.84,320.31,9.72,185.92,18.96,263.71,2.35,72.24,0.81,0.09,0.22,2.42,8.8,106.88,8.57,1.1661,0.6181,15.833,14.919,29.242,30.462,20.798,21.541,40.156,33.699
AU-18,513.9,264.5,2.17,1.34,1.13,315.64,20.74,177.88,19.08,262.84,2.28,57.21,0.37,0.21,0.32,19.57,22.92,116.52,16.73,1.143,0.6165,15.025,14.18,27.901,29.704,20.99,21.772,41.324,33.75
AU-19,518.11,262.4,3.07,1.29,1.16,338.57,16.04,205.77,0,0,0,35.39,0.64,0.09,0.28,10.93,18.7,110.01,10.06,1.1563,0.6136,15.795,15.152,28.157,29.549,20.147,20.512,41.57,33.664
AU-20,567.53,248.88,1.44,1.37,1.03,361.83,15.49,168.1,0,0,0,38.35,1.55,0.12,0.17,13.02,17.28,122.41,10.46,1.1407,0.615,14.913,13.715,27.604,28.688,21.377,21.052,40.774,32.883
AU-21,526.35,256.97,0.67,1.37,1.1,399.12,13.01,168.87,20.27,264.98,2.08,63.31,1.3,0.05,0.33,14.04,16.6,110.69,9.39,1.1342,0.6157,15.137,13.982,28.434,29.994,23.68,23.345,38.104,32.976
AU-22,507.03,245.68,1.66,1.17,0.99,379.19,14.36,200.68,20.15,257.54,2.24,63.1,2.05,0.1,0.32,12.74,16.33,88.46,9.35,1.1324,0.6099,14.726,13.871,28.309,29.917,23.871,23.183,37.683,32.375
AU-23,559.32,235.9,2.59,1.43,1.3,322.11,23.99,184.44,0,0,0,42.77,1.03,0.19,0.45,13.93,33.91,98.15,13.21,1.1243,0.6164,15.001,14.007,27.458,29.426,21.036,21.232,41.76,33.487
AU-24,492.92,240.32,8.48,1.57,1.42,282.13,25.31,213.01,20.97,269.08,1.17,50.56,0.89,0.28,0.26,9.92,35.23,94.5,17.51,1.1405,0.6096,15.364,13.92,27.655,29.132,20.789,21.308,42.199,33.911
AU-25,445.88,201.66,6.9,1.62,1.49,244.39,17.5,173.2,21.11,280.85,0.52,32.45,0.45,0.04,0.09,2.6,30.86,103.46,14.2,1.1272,0.6123,15.535,13.682,26.22,28.493,21.353,21.499,42.931,33.705
AU-26,470.89,234.96,1.33,1.56,1.35,251.17,8.96,181.14,0,0,0,34.69,1.02,0.1,0.35,1.79,10.84,103.86,6.94,1.1212,0.6194,16.109,14.173,27.932,29.96,23.349,23.795,39.392,33.59
AU-27,477.29,252.58,1.22,1.48,0.93,240.36,6.51,212.28,21.71,266.98,3,53.33,0.9,0.07,0.23,9.04,13.35,87.91,5.29,1.1498,0.6211,16.509,15.031,28.017,30.47,26.586,25.974,36.092,33.617
AU-28,493.46,247.51,2.51,1.37,1.07,222.17,6.99,209.08,21.05,273.08,1.54,55.58,0.52,0.1,0.38,2.58,8.45,96.56,5.32,1.1586,0.6261,16.532,14.798,26.834,29.55,27.672,27.159,36.467,33.384
AU-29,504.1,273.95,2.9,1.15,0.84,218.06,5.87,198.79,20.03,248.65,3.56,57.08,0.25,0.02,0.09,0.91,3.6,110.99,4.87,1.1645,0.6257,17.583,16.019,26.562,29.256,27.185,27.444,37.696,33.582
AU-30,561.3,298.84,2.44,1.18,0.99,220.2,6.91,197.25,20.75,262.7,2.06,55,1.81,0.07,0.4,0,5.29,104.09,6.22,1.1583,0.6354,16.922,15.561,27.297,30.161,27.567,27.471,36.704,33.602
AU-31,517.09,256.93,1.51,1.18,1.04,223.29,5.82,194.55,21.03,253.39,2.28,53.85,0.48,0.09,0.51,1.43,5.86,121.61,4.7,1.1556,0.6285,17.622,15.96,28.559,30.735,27.134,27.207,35.613,33.239
AU-32,531.23,251.92,2.65,1.02,0.87,240.59,9.51,171.16,21.82,263.63,1.97,57.98,0.29,0.02,0.12,6.53,13.06,127.73,7.92,1.1518,0.6187,17.132,15.442,28.871,30.354,24.206,24.029,36.962,33.056
